,text,intent,slots,pattern_id
6454,فاک تقدیم بهت,offensive,o o o,3006454
6455,کونت گهیه برو بشور,offensive,o o o o,3006455
6456,مادر جنده کون نشور,offensive,o o o o,3006456
6457,فتنه گر معرکه,offensive,o o o,3006457
6458,کی روتو کم میکنی پس تو روانی,offensive,o o o o o o o,3006458
6459,مفت خور روزگار,offensive,o o o,3006459
6460,خاک بر سرت کنن الهی,offensive,o o o o o,3006460
6461,خایه مال دوزاری,offensive,o o o,3006461
6462,جاکش برو رد کارت,offensive,o o o o,3006462
6463,بیسواد هیچی حالیت نمیشه,offensive,o o o o,3006463
6464,تخم حروم جرئت داری حرف بزن,offensive,o o o o o o,3006464
6465,شیاد لات محله,offensive,o o o,3006465
6466,ریدم بهت تا دیگه زر نزنی,offensive,o o o o o o,3006466
6467,خفه شو زر مفت نزن,offensive,o o o o o,3006467
6468,پفیوز دهنتو گل بگیرم,offensive,o o o o,3006468
6469,فاک یو با اون اخلاق گهت,offensive,o o o o o o,3006469
6470,جاکش گه,offensive,o o,3006470
6471,کیری چندش,offensive,o o,3006471
6472,پدر سگ نفهم ,offensive,o o o,3006472
6473,ابله خنگ ,offensive,o o,3006473
6474,بمیر تا ابد,offensive,o o o,3006474
6475,حرامزاده به خودت بیا,offensive,o o o o,3006475
6476,گوه خوری مگه,offensive,o o o,3006476
6477,ریدی نمیتونی جمش کنی,offensive,o o o o,3006477
6478,کیر شدی دیگه خفه شو,offensive,o o o o o,3006478
6479,گوه نخور اینو بخور,offensive,o o o o,3006479
6480,خاک تو سرت کنن الهی,offensive,o o o o o,3006480
6481,به کیرم بابا,offensive,o o o,3006481
6482,کصمشنگ خر,offensive,o o,3006482
6483,دلقک زشت,offensive,o o,3006483
6484,گم شو فقط از جلو چشمام,offensive,o o o o o o,3006484
6485,خر خودتی الاغ,offensive,o o o,3006485
6486,زارت خیلی احمقی,offensive,o o o,3006486
6487,فاک یو احمق,offensive,o o o,3006487
6488,وحشی شدی و نمیشه جلوتو گرفت,offensive,o o o o o o,3006488
6489,پدر سوخته بی‌ناموس,offensive,o o o,3006489
6490,انگل جامعه,offensive,o o,3006490
6491,بچه باز هستی ,offensive,o o o,3006491
6492,ببند دهنتو تا نریدم توش,offensive,o o o o o,3006492
6493,برو کير تو کونت عوضی,offensive,o o o o o,3006493
6494,قرمساق دیوث,offensive,o o,3006494
6495,توهم زدی لابد,offensive,o o o,3006495
6496,خارکسه هستی تو چقدر,offensive,o o o o,3006496
6497,عن خاصی هستی کلاسم میزاری,offensive,o o o o o,3006497
6498,به جهنم برو گمشو,offensive,o o o o,3006498
6499,احمق ساد‌ه‌لو,offensive,o o,3006499
6500,خاک تو سرت برینن اسکل,offensive,o o o o o,3006500
6501,بيضهام تو حلقومت حرامزاده,offensive,o o o o,3006501
6502,پاچه خوار حروم لقمه,offensive,o o o o,3006502
6503,انگل اجتماعی,offensive,o o,3006503
6504,چاقال گنده,offensive,o o,3006504
6505,بیشرف بی‌دین,offensive,o o,3006505
6506,خفه شی ایشالله,offensive,o o o,3006506
6507,کفتار عوضی,offensive,o o,3006507
6508,تهی مغز خنگ,offensive,o o o,3006508
6509,احمقی نمیدونی خودت,offensive,o o o,3006509
6510,کون لقت چی فکر کردی با خودت,offensive,o o o o o o o,3006510
6511,دهنتو ببند وقتی حرف میزنی دهنت بو میده,offensive,o o o o o o o o,3006511
6512,گوه توت اصلا نمیفهمی من چی میگم,offensive,o o o o o o o,3006512
6513,تر زدی تو زندگیت خودتم خبر نداری,offensive,o o o o o o o,3006513
6514,تخم نداری وایسی حرفتو بزنی,offensive,o o o o o,3006514
6515,حرومزاده حالم ازت بهم میخوره,offensive,o o o o o,3006515
6516,کیرم توت ازت خوشم نمیاد,offensive,o o o o o,3006516
6517,کیرم تو کونت از بس خنگی,offensive,o o o o o o,3006517
6518,کیر توت با این سرعت داغونت,offensive,o o o o o o,3006518
6519,کیر بهت عوضی,offensive,o o o,3006519
6520,ملعون دست ازین رفتارات بردار,offensive,o o o o o,3006520
6521,به کسایی مثل تو میگن ۴۰ پدر,offensive,o o o o o o o,3006521
6522,برو به جهنم تا همیشه,offensive,o o o o o,3006522
6523,دارالخلا که میگن کجاست,offensive,o o o o,3006523
6524,اسکولتر از تودیگه ندیدم جایی,offensive,o o o o o,3006524
6525,بگم به کیرم ناراحت میشی؟ و قهر میکنی؟,offensive,o o o o o o o o,3006525
6526,خاک بر سرت کنن ایشالله,offensive,o o o o o,3006526
6527,برو  زود تا نگاییدمت ,offensive,o o o o,3006527
6528,کیری تو دیگه حرف حسابت چیه؟,offensive,o o o o o o,3006528
6529,مزخرف نگو,offensive,o o,3006529
6530,بمیر تا منم راحت شم,offensive,o o o o o,3006530
6531,بیشرف چرا انقدر چرت و پرت میگی,offensive,o o o o o o o,3006531
6532,لعنت بهت اعصابمو خورد کردی ,offensive,o o o o o,3006532
6533,بگا رفتی بهم خبر بده,offensive,o o o o o,3006533
6534,شلغم بهتر توعع,offensive,o o o,3006534
6535,فقط میتونم بهت بگم فاک یو ,offensive,o o o o o o,3006535
6536,مادرجنده هیچی حالیت نیست انگار,offensive,o o o o o,3006536
6537,پفیوز واسه چی چرت میگی,offensive,o o o o o,3006537
6538,دیوانه شدی؟,offensive,o o,3006538
6539,کیرم تو مغز نداشتت که اگه داشتی حالو روزت بهتر از الان بود,offensive,o o o o o o o o o o o o o,3006539
6540,کون لقت با این مضخرفاتی که میگی,offensive,o o o o o o o,3006540
6541,آشغال دیگه نمیشه روت حساب کرد,offensive,o o o o o o,3006541
6542,جلف.سبک.دنبه همه اینا شاملت میشه ,offensive,o o o o o,3006542
6543,بري ب جهنم بيشرف عوضی,offensive,o o o o o,3006543
6544,اسکول بازی چرا از خودت درمیاری,offensive,o o o o o o,3006544
6545,اشغال یکم به خودت بیا,offensive,o o o o o,3006545
6546,گاگول تر از تو ندیده بودم,offensive,o o o o o o,3006546
6547,انتر برقی,offensive,o o,3006547
6548,با این اخلاق تخمی که داری هیچجا جات نیست,offensive,o o o o o o o o o,3006548
6549,چس نکن خودتو واسه من,offensive,o o o o o,3006549
6550,ریدی آبم قطعه,offensive,o o o,3006550
6551,زن جنده حالمو بهم زدی,offensive,o o o o o,3006551
6552,مریضی مگه؟,offensive,o o,3006552
6553,جاکش چرا هر چی میگم نمیفهمی,offensive,o o o o o o,3006553
6554,کون پاره خانوم,offensive,o o o,3006554
6556,ریدم برات,offensive,o o,3006556
6557,احمق بازی از خودت درمیاری که چی,offensive,o o o o o o o,3006557
6558,به تخم چپم اگه ناراحت میشی,offensive,o o o o o o,3006558
6559,ابله یکم قشنگ حرف بزن,offensive,o o o o o,3006559
6560,حالم ازت بهم میخوره ایکپیری,offensive,o o o o o,3006560
6561,خاک تو سرت حال بهم زن,offensive,o o o o o o,3006561
6562,کوفت تو دلت,offensive,o o o,3006562
6563,کثافتکاری نکن,offensive,o o,3006563
6564,زن جنده به تو میگن,offensive,o o o o o,3006564
6565,جنده شدی رفت,offensive,o o o,3006565
6566,خفه شو بابا اعصابم بهم ریخت,offensive,o o o o o o,3006566
6567,بیناموس این حرفا چیه بلغور میکنی؟,offensive,o o o o o o,3006567
6568,وات د فاک دیوونه,offensive,o o o o,3006568
6569,خداشما روشفا بده الهی آمین,offensive,o o o o o,3006569
6570,انگشت فاک بهت دارم نشون میدم,offensive,o o o o o o,3006570
6571,احمق نشو دیگه,offensive,o o o,3006571
6572,کفتار به کسایی مثل تو میگن,offensive,o o o o o o,3006572
6573,مشنگ بودن برازندته,offensive,o o o,3006573
6574,احمق هستی دیگه ,offensive,o o o,3006574
6575,ازگل تو چی از سختی زندگی میفهمی,offensive,o o o o o o o,3006575
6576,پدر سوخته خیلی شیطونی,offensive,o o o o,3006576
6577,زر مفت نزن حاجی,offensive,o o o o,3006577
6578,خر خودتی فکر میکنی بقیه‌ام مثل خودتن,offensive,o o o o o o o,3006578
6579,بی گناه وحشی نشو,offensive,o o o o,3006579
6580,عن حالم بهم زن,offensive,o o o o,3006580
6581,داری میمیری بسلامتی؟,offensive,o o o,3006581
6582,ارواح ننت نیستی در حدم,offensive,o o o o o,3006582
6583,بگا رفتی چرا؟,offensive,o o o,3006583
6584,اسکل میمون,offensive,o o,3006584
6585,کیری انتر,offensive,o o,3006585
6586,لعنت بهت میمون بی اعصاب,offensive,o o o o o,3006586
6587,کصکش سگ شدی باز,offensive,o o o o,3006587
6588,ابله چرا پاچه میگیری؟,offensive,o o o o,3006588
6589,کون نشور چرا خنگ بازی از خودت درمیاری,offensive,o o o o o o o o,3006589
6590,کچل کچل کلاچه روغن کله پاچه,offensive,o o o o o o,3006590
6591,خایمال میمون,offensive,o o,3006591
6592,گاگول جان ,offensive,o o,3006592
6593,اسکل خان ,offensive,o o,3006593
6594,ریدم دهنت دیگه هیچی نگو,offensive,o o o o o,3006594
6595,غلط کردی زر زر میکنی,offensive,o o o o o,3006595
6596,الاغ احمق تو میدونی با کی طرفی؟,offensive,o o o o o o o,3006596
6597,عنتر وحشی,offensive,o o,3006597
6598,خاک بر سرت چقدر وحشی شدی,offensive,o o o o o o,3006598
6599,احمق انقدر حرفای چیپ نزن,offensive,o o o o o,3006599
6600,خارتو گاییدم خیلی باحال بود,offensive,o o o o o,3006600
6601,لاشی صفت,offensive,o o,3006601
6602,گه نخور یکم سکوت کن,offensive,o o o o o,3006602
6603,حیف نون بدن تو بخوری,offensive,o o o o o,3006603
6604,حرامزاده زنازاده,offensive,o o,3006604
6605,سیکتیر کن باو,offensive,o o o,3006605
6606,به کیرت گرفتی همه رو؟,offensive,o o o o o,3006606
6607,بی لیاقت نباش هیچوقت,offensive,o o o o,3006607
6608,نگاییدم تو رو,offensive,o o o,3006608
6609,کیرم دهنت زین پس,offensive,o o o o,3006609
6610,خاک تو سرت دروغگو,offensive,o o o o,3006610
6611,چقدر بد بختی که همش دروغ میگی,offensive,o o o o o o o,3006611
6613,بیسواد هیچیم حالیت نی,offensive,o o o o,3006613
6615,کونی‌ای هیچی حالیت نیست ,offensive,o o o o,3006615
6616,بیسواد تو چی میفهمی آخه,offensive,o o o o o,3006616
6617,چندش هستی چقدر,offensive,o o o,3006617
6618,کسخل بازی درنیار از خودت,offensive,o o o o o,3006618
6619,بدم میاد ازت زارت,offensive,o o o o,3006619
6620,بی شرف بی دین و ایمان,offensive,o o o o o o,3006620
6621,خیلی خری به قول امام,offensive,o o o o o,3006621
6622,گوز گوز زیادی نکن,offensive,o o o o,3006622
6623,کثافت چندش,offensive,o o,3006623
6624,خر بیشتر تو میفهمه,offensive,o o o o,3006624
6625,خایمال بی دست و پا,offensive,o o o o o,3006625
6626,بگا رفتی با این کارات,offensive,o o o o o,3006626
6627,میگوزی و میری ,offensive,o o o,3006627
6628,کونی فکر کردی مردم حالیشون نیست,offensive,o o o o o o,3006628
6629,مزدور دولتی,offensive,o o,3006629
6630,تف تو قمبلت ایکپیری,offensive,o o o o,3006630
6631,خری دیگه,offensive,o o,3006631
6632,زالو میندازم به جونت,offensive,o o o o,3006632
6633,اره جون عمت چی حالیته؟,offensive,o o o o o,3006633
6634,حرف مفت نزن بیشعور,offensive,o o o o,3006634
6635,بی دست و پای گاو,offensive,o o o o o,3006635
6636,جنده عقده‌ای,offensive,o o,3006636
6637,کصلیسی کیو میکنی؟,offensive,o o o,3006637
6638,دزد قاچاق چی,offensive,o o o,3006638
6639,ریدی حالا بیا جمعش کن,offensive,o o o o o,3006639
6640,عن بازیا چیه ,offensive,o o o,3006640
6641,اسگل گاو,offensive,o o,3006641
6642,اسهال طلب کردم برات,offensive,o o o o,3006642
6643,گاییدمت تا دیگه ازین غلطا نکنی,offensive,o o o o o o,3006643
6644,کونی‌ای خر ,offensive,o o,3006644
6645,گاو بیشعور,offensive,o o,3006645
6646,بزغاله بیشتر تو میفهمه,offensive,o o o o,3006646
6647,کره خر گوگولی,offensive,o o o,3006647
6648,به کیرم که متوجه نمیشی,offensive,o o o o o,3006648
6649,بی عرضه باشی که فایده نداره,offensive,o o o o o o,3006649
6650,الدنگ چرا اینجوری میکنی,offensive,o o o o,3006650
6651,بگا رفتی چون حالیت نیست,offensive,o o o o o,3006651
6652,کیرم دهنت با این کارات,offensive,o o o o o,3006652
6653,گوشت فاسد میخوری؟,offensive,o o o,3006653
6654,بی عرضه و بی دست پا نباش,offensive,o o o o o o o,3006654
6655,جاکشی رو چطوری معنا میکنی؟,offensive,o o o o o,3006655
6656,گوزو حال بهم زن,offensive,o o o o,3006656
6657,بزن بزن محکم بزن تو سرت ،خاک تو سرت احمق,offensive,o o o o o o o o o o,3006657
6658,ابله نادان,offensive,o o,3006658
6659,سگ بهتره توعع بی‌معرفته,offensive,o o o o,3006659
6660,ابله شدی ,offensive,o o,3006660
6661,خجالت بکش ازین حرفت,offensive,o o o o,3006661
6662,خفه شو کثافت لجن بیشعور,offensive,o o o o o,3006662
6663,جنده‌ای واقعا؟,offensive,o o,3006663
6664,پدرسوخته کلی خندیدم,offensive,o o o,3006664
